"state.fips","county.fips","point.id","poly.id","weighted.area"
"06","06039",10744,10681,0.107976228295014
"06","06039",10745,10682,0.0749306162856566
"06","06039",10915,10851,0.296480907761892
"06","06039",10916,10852,0.510443959101421
"06","06039",10917,10853,0.0101682898897264
"06","06027",10917,10853,0.0276900990571343
"06","06027",10918,10854,0.186897296402507
"06","06027",10919,10855,0.105837095713466
"06","06027",10920,10856,0.00233016596787146
"06","06027",11090,11025,0.119907586551626
"06","06027",11091,11026,0.211048403926884
"06","06027",11092,11027,0.15590176181866
"06","06027",11093,11028,0.018531975496422
"06","06027",11262,11196,0.0192395591416977
"06","06027",11263,11197,0.0574185396203968
"06","06027",11264,11198,0.0578345402765195
"06","06027",11265,11199,0.0373629756456613
"06","06005",10570,10508,0.464729842769212
"06","06005",10571,10509,0.515215658363548
"06","06005",10742,10679,0.0200544987422438
"06","06067",10569,10507,0.104782083158554
"06","06067",10570,10508,0.784380369180362
"06","06067",10741,10678,0.0999938525087236
"06","06067",10742,10679,0.0108436948706981
"06","06055",10568,10506,0.678374304711323
"06","06055",10569,10507,0.249508139744411
"06","06055",10740,10677,0.0510227721828593
"06","06055",10741,10678,0.0210947832587447
"06","06097",10567,10505,0.343717490591409
"06","06097",10568,10506,0.573975549689709
"06","06097",10740,10677,0.0823069597102753
"06","06043",10743,10680,0.248499954646792
"06","06043",10744,10681,0.444430323064843
"06","06043",10915,10851,0.169457236275662
"06","06043",10916,10852,0.137612485682144
"06","06047",10743,10680,0.0542162058017593
"06","06047",10914,10850,0.478969070661261
"06","06047",10915,10851,0.466588292037674
"06","06047",11086,11021,0.000226431271817551
