"date","ID_1","t2m"
"2018-04-23",1,14.38
"2018-04-23",2,14.25
"2018-04-23",3,14.86
"2018-04-24",1,8.24
"2018-04-24",2,8.88
"2018-04-24",3,7.74
"2018-04-25",1,13.52
"2018-04-25",2,13.68
"2018-04-25",3,11.94
"2018-04-26",1,8.69
"2018-04-26",2,9.29
"2018-04-26",3,6.98
"2018-04-27",1,5.72
"2018-04-27",2,6.45
"2018-04-27",3,4.96
"2018-04-28",1,12.32
"2018-04-28",2,12.26
"2018-04-28",3,11.37
"2018-04-29",1,7.29
"2018-04-29",2,7.96
"2018-04-29",3,6.32
"2018-04-30",1,10.51
"2018-04-30",2,10.24
"2018-04-30",3,11.16
"2018-05-01",1,5.08
"2018-05-01",2,5.66
"2018-05-01",3,3.97
"2018-05-02",1,5.51
"2018-05-02",2,5.77
"2018-05-02",3,3.89
"2018-05-03",1,9.84
"2018-05-03",2,9.45
"2018-05-03",3,9.29
"2018-05-04",1,6.37
"2018-05-04",2,6.17
"2018-05-04",3,6.13
"2018-05-05",1,9.9
"2018-05-05",2,10.05
"2018-05-05",3,9.44
"2018-05-06",1,12.05
"2018-05-06",2,12.39
"2018-05-06",3,11.94
"2018-05-07",1,13.52
"2018-05-07",2,14.4
"2018-05-07",3,13.28
"2018-05-08",1,13.7
"2018-05-08",2,14.03
"2018-05-08",3,13.16
"2018-05-09",1,14.88
"2018-05-09",2,14.79
"2018-05-09",3,14.03
"2018-05-10",1,12.88
"2018-05-10",2,12.5
"2018-05-10",3,13.05
"2018-05-11",1,7.74
"2018-05-11",2,7.43
"2018-05-11",3,6.81
"2018-05-12",1,10.57
"2018-05-12",2,11.73
"2018-05-12",3,9.75
"2018-05-13",1,14.14
"2018-05-13",2,13.74
"2018-05-13",3,13.39
"2018-05-14",1,11.18
"2018-05-14",2,11.47
"2018-05-14",3,10.16
"2018-05-15",1,12.18
"2018-05-15",2,12.81
"2018-05-15",3,11.1
"2018-05-16",1,12.68
"2018-05-16",2,12.77
"2018-05-16",3,12.03
"2018-05-17",1,10.31
"2018-05-17",2,10.54
"2018-05-17",3,10.15
"2018-05-18",1,6.69
"2018-05-18",2,7.27
"2018-05-18",3,6.35
"2018-05-19",1,6.46
"2018-05-19",2,7.1
"2018-05-19",3,6.82
"2018-05-20",1,7.44
"2018-05-20",2,7.89
"2018-05-20",3,7.58
"2018-05-21",1,12.62
"2018-05-21",2,12.69
"2018-05-21",3,12.58
"2018-05-22",1,13.16
"2018-05-22",2,14.42
"2018-05-22",3,13.2
"2018-05-23",1,13.69
"2018-05-23",2,14.27
"2018-05-23",3,13.25
"2018-05-24",1,15.55
"2018-05-24",2,16.25
"2018-05-24",3,14.14
"2018-05-25",1,13.99
"2018-05-25",2,15.08
"2018-05-25",3,13.31
"2018-05-26",1,15.49
"2018-05-26",2,15.78
"2018-05-26",3,15.46
"2018-05-27",1,20.02
"2018-05-27",2,20.41
"2018-05-27",3,19.26
"2018-05-28",1,17.31
"2018-05-28",2,17.79
"2018-05-28",3,17.01
"2018-05-29",1,19.91
"2018-05-29",2,20.31
"2018-05-29",3,18.23
"2018-05-30",1,17.12
"2018-05-30",2,16.84
"2018-05-30",3,15.65
"2018-05-31",1,17.68
"2018-05-31",2,17.84
"2018-05-31",3,17.26
"2018-06-01",1,17.52
"2018-06-01",2,17.74
"2018-06-01",3,16.71
"2018-06-02",1,15.68
"2018-06-02",2,15.73
"2018-06-02",3,14.65
"2018-06-03",1,13.88
"2018-06-03",2,14.38
"2018-06-03",3,12.88
"2018-06-04",1,15.88
"2018-06-04",2,15.64
"2018-06-04",3,15.28
"2018-06-05",1,15.79
"2018-06-05",2,15.43
"2018-06-05",3,15.94
"2018-06-06",1,13.36
"2018-06-06",2,13.17
"2018-06-06",3,13.68
"2018-06-07",1,19.08
"2018-06-07",2,18.07
"2018-06-07",3,17.08
"2018-06-08",1,17.19
"2018-06-08",2,16.67
"2018-06-08",3,16.84
"2018-06-09",1,16.48
"2018-06-09",2,16.09
"2018-06-09",3,15.89
"2018-06-10",1,16.99
"2018-06-10",2,16.61
"2018-06-10",3,16.24
"2018-06-11",1,16.65
"2018-06-11",2,16.03
"2018-06-11",3,16.66
"2018-06-12",1,16.63
"2018-06-12",2,16.3
"2018-06-12",3,15.47
"2018-06-13",1,11.41
"2018-06-13",2,12.16
"2018-06-13",3,11.43
"2018-06-14",1,10.77
"2018-06-14",2,11.28
"2018-06-14",3,9.3
"2018-06-15",1,14.09
"2018-06-15",2,14.56
"2018-06-15",3,13.24
"2018-06-16",1,13.47
"2018-06-16",2,14.14
"2018-06-16",3,13.14
"2018-06-17",1,14.49
"2018-06-17",2,14.43
"2018-06-17",3,12.87
"2018-06-18",1,14.83
"2018-06-18",2,15.54
"2018-06-18",3,13.28
"2018-06-19",1,13.77
"2018-06-19",2,14.55
"2018-06-19",3,13.45
"2018-06-20",1,17.06
"2018-06-20",2,16.78
"2018-06-20",3,16.54
"2018-06-21",1,16.6
"2018-06-21",2,16.7
"2018-06-21",3,16.11
"2018-06-22",1,8.6
"2018-06-22",2,9.7
"2018-06-22",3,7.01
"2018-06-23",1,8.99
"2018-06-23",2,9.15
"2018-06-23",3,7.97
"2018-06-24",1,12.22
"2018-06-24",2,12.6
"2018-06-24",3,11.61
"2018-06-25",1,13.12
"2018-06-25",2,13.58
"2018-06-25",3,12.33
"2018-06-26",1,12.93
"2018-06-26",2,13.02
"2018-06-26",3,12.46
"2018-06-27",1,14.67
"2018-06-27",2,14.41
"2018-06-27",3,13.5
"2018-06-28",1,17.32
"2018-06-28",2,17.66
"2018-06-28",3,15.62
"2018-06-29",1,18.73
"2018-06-29",2,18.52
"2018-06-29",3,17.55
"2018-06-30",1,16.49
"2018-06-30",2,15.87
"2018-06-30",3,16.96
"2018-07-01",1,19.84
"2018-07-01",2,20.09
"2018-07-01",3,18.58
"2018-07-02",1,17.1
"2018-07-02",2,17.95
"2018-07-02",3,15.76
"2018-07-03",1,18.26
"2018-07-03",2,18.26
"2018-07-03",3,16.62
"2018-07-04",1,19.89
"2018-07-04",2,19.01
"2018-07-04",3,18.53
"2018-07-05",1,18
"2018-07-05",2,17.71
"2018-07-05",3,16.84
"2018-07-06",1,15.92
"2018-07-06",2,15.84
"2018-07-06",3,15.24
"2018-07-07",1,17.9
"2018-07-07",2,17.32
"2018-07-07",3,16.89
"2018-07-08",1,17.85
"2018-07-08",2,17.84
"2018-07-08",3,16.14
"2018-07-09",1,15.98
"2018-07-09",2,15.95
"2018-07-09",3,15.29
"2018-07-10",1,15.86
"2018-07-10",2,15.75
"2018-07-10",3,15.94
"2018-07-11",1,13.66
"2018-07-11",2,14.48
"2018-07-11",3,12.93
"2018-07-12",1,15.39
"2018-07-12",2,15.82
"2018-07-12",3,14.7
"2018-07-13",1,15.1
"2018-07-13",2,15.17
"2018-07-13",3,15.2
"2018-07-14",1,16.13
"2018-07-14",2,15.74
"2018-07-14",3,15.79
"2018-07-15",1,17.3
"2018-07-15",2,17.07
"2018-07-15",3,16.71
"2018-07-16",1,18.71
"2018-07-16",2,18.54
"2018-07-16",3,16.83
"2018-07-17",1,18.9
"2018-07-17",2,18.9
"2018-07-17",3,18.07
"2018-07-18",1,14.46
"2018-07-18",2,14.32
"2018-07-18",3,13.99
"2018-07-19",1,15.11
"2018-07-19",2,15.03
"2018-07-19",3,15.03
"2018-07-20",1,15.68
"2018-07-20",2,15.56
"2018-07-20",3,16.15
"2018-07-21",1,17.99
"2018-07-21",2,18.22
"2018-07-21",3,16.72
"2018-07-22",1,15.07
"2018-07-22",2,15.41
"2018-07-22",3,15.53
"2018-07-23",1,20
"2018-07-23",2,19.54
"2018-07-23",3,18.09
"2018-07-24",1,18.54
"2018-07-24",2,19.71
"2018-07-24",3,18.05
"2018-07-25",1,22.16
"2018-07-25",2,22.07
"2018-07-25",3,20.75
"2018-07-26",1,21.94
"2018-07-26",2,22.06
"2018-07-26",3,21.27
"2018-07-27",1,22.77
"2018-07-27",2,23.31
"2018-07-27",3,22.44
"2018-07-28",1,22.5
"2018-07-28",2,21.62
"2018-07-28",3,22.39
"2018-07-29",1,15.91
"2018-07-29",2,15.71
"2018-07-29",3,15.34
"2018-07-30",1,20.73
"2018-07-30",2,21.25
"2018-07-30",3,19.44
"2018-07-31",1,18.22
"2018-07-31",2,18.62
"2018-07-31",3,18.92
"2018-08-01",1,17.59
"2018-08-01",2,17.29
"2018-08-01",3,18.19
"2018-08-02",1,18.28
"2018-08-02",2,18
"2018-08-02",3,17.65
"2018-08-03",1,19.26
"2018-08-03",2,18.59
"2018-08-03",3,20.16
"2018-08-04",1,21.42
"2018-08-04",2,20.72
"2018-08-04",3,21.55
"2018-08-05",1,17.53
"2018-08-05",2,17.57
"2018-08-05",3,18.54
"2018-08-06",1,17.8
"2018-08-06",2,18.08
"2018-08-06",3,17.15
"2018-08-07",1,19.34
"2018-08-07",2,19.45
"2018-08-07",3,19.58
"2018-08-08",1,22.07
"2018-08-08",2,22.08
"2018-08-08",3,22.22
"2018-08-09",1,15.76
"2018-08-09",2,15.1
"2018-08-09",3,15.46
"2018-08-10",1,13.26
"2018-08-10",2,14
"2018-08-10",3,12.61
"2018-08-11",1,14.2
"2018-08-11",2,14.38
"2018-08-11",3,14.34
"2018-08-12",1,14.14
"2018-08-12",2,14.62
"2018-08-12",3,12.37
"2018-08-13",1,19.26
"2018-08-13",2,19.33
"2018-08-13",3,19.15
"2018-08-14",1,16.18
"2018-08-14",2,16.9
"2018-08-14",3,14.78
"2018-08-15",1,16.9
"2018-08-15",2,17.32
"2018-08-15",3,14.79
"2018-08-16",1,15.4
"2018-08-16",2,15.87
"2018-08-16",3,13.77
"2018-08-17",1,16.48
"2018-08-17",2,16.88
"2018-08-17",3,16.94
"2018-08-18",1,12.52
"2018-08-18",2,13.98
"2018-08-18",3,12.45
"2018-08-19",1,16.04
"2018-08-19",2,16.44
"2018-08-19",3,14.3
"2018-08-20",1,18.02
"2018-08-20",2,18.75
"2018-08-20",3,17.33
"2018-08-21",1,17.88
"2018-08-21",2,17.96
"2018-08-21",3,17.4
"2018-08-22",1,17.95
"2018-08-22",2,17.9
"2018-08-22",3,16.84
"2018-08-23",1,15.92
"2018-08-23",2,15.93
"2018-08-23",3,15.9
"2018-08-24",1,16.02
"2018-08-24",2,16.35
"2018-08-24",3,15.9
"2018-08-25",1,12.46
"2018-08-25",2,12.74
"2018-08-25",3,12.14
"2018-08-26",1,9.07
"2018-08-26",2,9.7
"2018-08-26",3,8.06
"2018-08-27",1,14.45
"2018-08-27",2,15.35
"2018-08-27",3,14.02
"2018-08-28",1,15.49
"2018-08-28",2,15.93
"2018-08-28",3,13.54
"2018-08-29",1,12.48
"2018-08-29",2,12.81
"2018-08-29",3,13.81
"2018-08-30",1,14.94
"2018-08-30",2,15.2
"2018-08-30",3,13.95
"2018-08-31",1,12.37
"2018-08-31",2,12.25
"2018-08-31",3,11.93
"2018-09-01",1,9.57
"2018-09-01",2,10.28
"2018-09-01",3,9.65
"2018-09-02",1,9.91
"2018-09-02",2,11.11
"2018-09-02",3,9.71
"2018-09-03",1,15.26
"2018-09-03",2,15.77
"2018-09-03",3,14.35
"2018-09-04",1,17.43
"2018-09-04",2,17.94
"2018-09-04",3,16.57
"2018-09-05",1,17.71
"2018-09-05",2,17.95
"2018-09-05",3,16.64
"2018-09-06",1,17.25
"2018-09-06",2,17.16
"2018-09-06",3,16.33
"2018-09-07",1,13.24
"2018-09-07",2,14.16
"2018-09-07",3,13.29
"2018-09-08",1,10.56
"2018-09-08",2,11.73
"2018-09-08",3,8.18
"2018-09-09",1,14.02
"2018-09-09",2,14.24
"2018-09-09",3,12.21
"2018-09-10",1,15.38
"2018-09-10",2,15.93
"2018-09-10",3,15.28
"2018-09-11",1,14.72
"2018-09-11",2,15.13
"2018-09-11",3,13.48
"2018-09-12",1,16.54
"2018-09-12",2,17.15
"2018-09-12",3,15.14
"2018-09-13",1,13.35
"2018-09-13",2,13.57
"2018-09-13",3,13.66
"2018-09-14",1,9.5
"2018-09-14",2,9.95
"2018-09-14",3,10.3
"2018-09-15",1,11.91
"2018-09-15",2,12.95
"2018-09-15",3,11.32
"2018-09-16",1,10.7
"2018-09-16",2,10.73
"2018-09-16",3,9.63
"2018-09-17",1,10.78
"2018-09-17",2,11.19
"2018-09-17",3,11.48
"2018-09-18",1,16.55
"2018-09-18",2,16.4
"2018-09-18",3,16.91
"2018-09-19",1,14.56
"2018-09-19",2,14.96
"2018-09-19",3,15.38
"2018-09-20",1,16.36
"2018-09-20",2,16.87
"2018-09-20",3,15.3
"2018-09-21",1,19.87
"2018-09-21",2,20.02
"2018-09-21",3,18.49
"2018-09-22",1,12.01
"2018-09-22",2,12.6
"2018-09-22",3,10.54
"2018-09-23",1,11.12
"2018-09-23",2,11.03
"2018-09-23",3,10.56
"2018-09-24",1,8.02
"2018-09-24",2,8.74
"2018-09-24",3,6.94
"2018-09-25",1,5.84
"2018-09-25",2,6.56
"2018-09-25",3,4.78
"2018-09-26",1,6.75
"2018-09-26",2,6.72
"2018-09-26",3,6.51
"2018-09-27",1,7.47
"2018-09-27",2,8.37
"2018-09-27",3,7.25
"2018-09-28",1,8.71
"2018-09-28",2,9.53
"2018-09-28",3,8.78
"2018-09-29",1,6.87
"2018-09-29",2,7.28
"2018-09-29",3,6.17
"2018-09-30",1,4.21
"2018-09-30",2,5.4
"2018-09-30",3,4.19
"2018-10-01",1,10.01
"2018-10-01",2,10.64
"2018-10-01",3,8.6
"2018-10-02",1,7.64
"2018-10-02",2,8.33
"2018-10-02",3,5.8
"2018-10-03",1,13.46
"2018-10-03",2,13.4
"2018-10-03",3,12.32
"2018-10-04",1,10.06
"2018-10-04",2,11.39
"2018-10-04",3,7.92
"2018-10-05",1,9.8
"2018-10-05",2,10.16
"2018-10-05",3,9.23
"2018-10-06",1,11.3
"2018-10-06",2,10.93
"2018-10-06",3,11.84
"2018-10-07",1,13.92
"2018-10-07",2,13.62
"2018-10-07",3,13.52
"2018-10-08",1,6.34
"2018-10-08",2,6.83
"2018-10-08",3,5.29
"2018-10-09",1,6.23
"2018-10-09",2,7.16
"2018-10-09",3,7.84
"2018-10-10",1,11.31
"2018-10-10",2,11.15
"2018-10-10",3,11.38
"2018-10-11",1,15.46
"2018-10-11",2,15.24
"2018-10-11",3,14.64
"2018-10-12",1,16.5
"2018-10-12",2,16.99
"2018-10-12",3,15.82
"2018-10-13",1,18.37
"2018-10-13",2,18.51
"2018-10-13",3,17.18
"2018-10-14",1,16.99
"2018-10-14",2,17.32
"2018-10-14",3,16.07
"2018-10-15",1,16.99
"2018-10-15",2,16.75
"2018-10-15",3,16.53
"2018-10-16",1,12.44
"2018-10-16",2,11.86
"2018-10-16",3,11.58
"2018-10-17",1,12.17
"2018-10-17",2,12.96
"2018-10-17",3,12
"2018-10-18",1,11.81
"2018-10-18",2,12.15
"2018-10-18",3,11.85
"2018-10-19",1,11.62
"2018-10-19",2,11.74
"2018-10-19",3,10.09
"2018-10-20",1,8.11
"2018-10-20",2,7.42
"2018-10-20",3,8.05
"2018-10-21",1,4.95
"2018-10-21",2,6.5
"2018-10-21",3,4.38
"2018-10-22",1,10.8
"2018-10-22",2,10.63
"2018-10-22",3,8.1
"2018-10-23",1,4.76
"2018-10-23",2,5.86
"2018-10-23",3,4.21
"2018-10-24",1,11.42
"2018-10-24",2,12.7
"2018-10-24",3,9.63
"2018-10-25",1,13.01
"2018-10-25",2,13.24
"2018-10-25",3,11.8
"2018-10-26",1,9.34
"2018-10-26",2,10.32
"2018-10-26",3,8.28
"2018-10-27",1,5.3
"2018-10-27",2,6.3
"2018-10-27",3,4
"2018-10-28",1,3.24
"2018-10-28",2,4.22
"2018-10-28",3,2.26
"2018-10-29",1,2.69
"2018-10-29",2,3.08
"2018-10-29",3,2.49
"2018-10-30",1,4.48
"2018-10-30",2,4.87
"2018-10-30",3,3.12
"2018-10-31",1,6.24
"2018-10-31",2,6.99
"2018-10-31",3,4.75
"2018-11-01",1,9.58
"2018-11-01",2,9.9
"2018-11-01",3,7.97
"2018-11-02",1,9.36
"2018-11-02",2,9.73
"2018-11-02",3,8.31
"2018-11-03",1,1.24
"2018-11-03",2,2.37
"2018-11-03",3,1.45
"2018-11-04",1,1.53
"2018-11-04",2,2.4
"2018-11-04",3,2.12
"2018-11-05",1,6.85
"2018-11-05",2,6.78
"2018-11-05",3,7.13
"2018-11-06",1,10.31
"2018-11-06",2,9.55
"2018-11-06",3,9.53
"2018-11-07",1,11.51
"2018-11-07",2,11.92
"2018-11-07",3,9.67
"2018-11-08",1,10.53
"2018-11-08",2,10.75
"2018-11-08",3,9.82
"2018-11-09",1,6.11
"2018-11-09",2,6.4
"2018-11-09",3,6.42
"2018-11-10",1,11.45
"2018-11-10",2,11.56
"2018-11-10",3,10.83
"2018-11-11",1,11.56
"2018-11-11",2,11.58
"2018-11-11",3,10.6
"2018-11-12",1,10.24
"2018-11-12",2,10.23
"2018-11-12",3,10.06
"2018-11-13",1,9.31
"2018-11-13",2,9.43
"2018-11-13",3,8.58
"2018-11-14",1,7.69
"2018-11-14",2,8
"2018-11-14",3,6.03
"2018-11-15",1,6.4
"2018-11-15",2,6.02
"2018-11-15",3,5.88
"2018-11-16",1,5.87
"2018-11-16",2,5.44
"2018-11-16",3,4.27
"2018-11-17",1,1.51
"2018-11-17",2,2.75
"2018-11-17",3,1.9
"2018-11-18",1,2.42
"2018-11-18",2,2.84
"2018-11-18",3,2
"2018-11-19",1,0.52
"2018-11-19",2,1.41
"2018-11-19",3,-0.55
"2018-11-20",1,3.68
"2018-11-20",2,3.83
"2018-11-20",3,2.26
"2018-11-21",1,2.55
"2018-11-21",2,2.86
"2018-11-21",3,1.82
"2018-11-22",1,1.85
"2018-11-22",2,2.47
"2018-11-22",3,0.74
"2018-11-23",1,0.49
"2018-11-23",2,0.69
"2018-11-23",3,1.25
"2018-11-24",1,3.76
"2018-11-24",2,3.43
"2018-11-24",3,3.58
"2018-11-25",1,5
"2018-11-25",2,4.51
"2018-11-25",3,4.7
"2018-11-26",1,3.66
"2018-11-26",2,3.99
"2018-11-26",3,3.82
"2018-11-27",1,4.8
"2018-11-27",2,4.57
"2018-11-27",3,3.96
"2018-11-28",1,5.34
"2018-11-28",2,5.18
"2018-11-28",3,3.79
"2018-11-29",1,10.62
"2018-11-29",2,10.61
"2018-11-29",3,8.62
"2018-11-30",1,10.99
"2018-11-30",2,11.04
"2018-11-30",3,9.78
"2018-12-01",1,7.08
"2018-12-01",2,7.04
"2018-12-01",3,5.43
"2018-12-02",1,10.13
"2018-12-02",2,10.5
"2018-12-02",3,8.62
"2018-12-03",1,13.32
"2018-12-03",2,13.37
"2018-12-03",3,12.43
"2018-12-04",1,8.31
"2018-12-04",2,8.47
"2018-12-04",3,8.27
"2018-12-05",1,3.68
"2018-12-05",2,3.74
"2018-12-05",3,2.9
"2018-12-06",1,10.01
"2018-12-06",2,10.22
"2018-12-06",3,8.25
"2018-12-07",1,11.22
"2018-12-07",2,11.51
"2018-12-07",3,10.34
"2018-12-08",1,6.51
"2018-12-08",2,6.99
"2018-12-08",3,5.3
"2018-12-09",1,9.71
"2018-12-09",2,9.87
"2018-12-09",3,8.41
"2018-12-10",1,5.09
"2018-12-10",2,6
"2018-12-10",3,4.03
"2018-12-11",1,3.54
"2018-12-11",2,3.81
"2018-12-11",3,2.05
"2018-12-12",1,3.23
"2018-12-12",2,1.98
"2018-12-12",3,0.38
"2018-12-13",1,-0.32
"2018-12-13",2,0.36
"2018-12-13",3,-0.89
"2018-12-14",1,-1.91
"2018-12-14",2,-0.91
"2018-12-14",3,-2.59
"2018-12-15",1,0.23
"2018-12-15",2,0.45
"2018-12-15",3,-1.55
"2018-12-16",1,-0.1
"2018-12-16",2,0.36
"2018-12-16",3,-1.26
"2018-12-17",1,5.06
"2018-12-17",2,4.72
"2018-12-17",3,3.42
"2018-12-18",1,5.94
"2018-12-18",2,6.07
"2018-12-18",3,4.64
"2018-12-19",1,7.18
"2018-12-19",2,6.98
"2018-12-19",3,5.45
"2018-12-20",1,7.23
"2018-12-20",2,7.15
"2018-12-20",3,6.25
"2018-12-21",1,8.44
"2018-12-21",2,8.5
"2018-12-21",3,6.94
"2018-12-22",1,10.34
"2018-12-22",2,10.3
"2018-12-22",3,9.49
"2018-12-23",1,7.36
"2018-12-23",2,7.49
"2018-12-23",3,7.14
"2018-12-24",1,6.64
"2018-12-24",2,6.71
"2018-12-24",3,7.46
"2018-12-25",1,2.22
"2018-12-25",2,3.05
"2018-12-25",3,-0.68
"2018-12-26",1,-1.35
"2018-12-26",2,-0.55
"2018-12-26",3,-2.73
"2018-12-27",1,-0.42
"2018-12-27",2,-0.04
"2018-12-27",3,-0.76
"2018-12-28",1,-0.06
"2018-12-28",2,-0.13
"2018-12-28",3,-0.57
"2018-12-29",1,2.7
"2018-12-29",2,3.51
"2018-12-29",3,0.43
"2018-12-30",1,6.45
"2018-12-30",2,7.2
"2018-12-30",3,5.32
"2018-12-31",1,8.56
"2018-12-31",2,8.95
"2018-12-31",3,6.78
"2019-01-01",1,7.71
"2019-01-01",2,7.81
"2019-01-01",3,5.88
"2019-01-02",1,4.7
"2019-01-02",2,5.57
"2019-01-02",3,3.14
"2019-01-03",1,2.89
"2019-01-03",2,3.64
"2019-01-03",3,1.04
"2019-01-04",1,2.52
"2019-01-04",2,3.1
"2019-01-04",3,1.42
"2019-01-05",1,3.81
"2019-01-05",2,4.94
"2019-01-05",3,1.68
"2019-01-06",1,3.99
"2019-01-06",2,4.78
"2019-01-06",3,2.75
"2019-01-07",1,3.98
"2019-01-07",2,4.27
"2019-01-07",3,3.37
"2019-01-08",1,8.98
"2019-01-08",2,9.15
"2019-01-08",3,6.93
"2019-01-09",1,4.44
"2019-01-09",2,5.12
"2019-01-09",3,2.77
"2019-01-10",1,1.79
"2019-01-10",2,2.5
"2019-01-10",3,0.34
"2019-01-11",1,2.14
"2019-01-11",2,2.93
"2019-01-11",3,0.06
"2019-01-12",1,5.63
"2019-01-12",2,6.14
"2019-01-12",3,4.48
"2019-01-13",1,7.15
"2019-01-13",2,7.57
"2019-01-13",3,5.88
"2019-01-14",1,7.21
"2019-01-14",2,7.59
"2019-01-14",3,5.99
"2019-01-15",1,2.7
"2019-01-15",2,3.05
"2019-01-15",3,2.03
"2019-01-16",1,6.02
"2019-01-16",2,6.62
"2019-01-16",3,4.44
"2019-01-17",1,5.64
"2019-01-17",2,5.62
"2019-01-17",3,3.87
"2019-01-18",1,1.43
"2019-01-18",2,1.86
"2019-01-18",3,-0.2
"2019-01-19",1,-2.22
"2019-01-19",2,-1.11
"2019-01-19",3,-2.72
"2019-01-20",1,-2.41
"2019-01-20",2,-2.15
"2019-01-20",3,-2.88
"2019-01-21",1,-4.92
"2019-01-21",2,-4.31
"2019-01-21",3,-5.72
"2019-01-22",1,-3.01
"2019-01-22",2,-2.52
"2019-01-22",3,-4.59
"2019-01-23",1,-0.45
"2019-01-23",2,-0.3
"2019-01-23",3,-1.75
"2019-01-24",1,-1.07
"2019-01-24",2,-0.9
"2019-01-24",3,-2.57
"2019-01-25",1,-1.82
"2019-01-25",2,-1.33
"2019-01-25",3,-2.27
"2019-01-26",1,5.13
"2019-01-26",2,5.43
"2019-01-26",3,2.1
"2019-01-27",1,7.22
"2019-01-27",2,7.49
"2019-01-27",3,5.54
"2019-01-28",1,2.58
"2019-01-28",2,3.42
"2019-01-28",3,1.67
"2019-01-29",1,1.41
"2019-01-29",2,1.86
"2019-01-29",3,0.66
"2019-01-30",1,0.99
"2019-01-30",2,0.76
"2019-01-30",3,-0.19
"2019-01-31",1,-1.76
"2019-01-31",2,-1.81
"2019-01-31",3,-2.73
"2019-02-01",1,-0.37
"2019-02-01",2,-0.58
"2019-02-01",3,-1.01
"2019-02-02",1,2.78
"2019-02-02",2,2.57
"2019-02-02",3,2.39
"2019-02-03",1,1.64
"2019-02-03",2,2.5
"2019-02-03",3,0.78
"2019-02-04",1,-0.51
"2019-02-04",2,0.13
"2019-02-04",3,-1.4
"2019-02-05",1,2.32
"2019-02-05",2,3.02
"2019-02-05",3,1.51
"2019-02-06",1,1.93
"2019-02-06",2,2.65
"2019-02-06",3,0.47
"2019-02-07",1,7.59
"2019-02-07",2,7.94
"2019-02-07",3,5.61
"2019-02-08",1,5.82
"2019-02-08",2,6.03
"2019-02-08",3,4.34
"2019-02-09",1,8.29
"2019-02-09",2,8.33
"2019-02-09",3,6.74
"2019-02-10",1,8.31
"2019-02-10",2,8.29
"2019-02-10",3,6.92
"2019-02-11",1,4.29
"2019-02-11",2,4.78
"2019-02-11",3,2.94
"2019-02-12",1,0.53
"2019-02-12",2,1.19
"2019-02-12",3,-0.09
"2019-02-13",1,2.43
"2019-02-13",2,3.29
"2019-02-13",3,0.22
"2019-02-14",1,1.37
"2019-02-14",2,1.78
"2019-02-14",3,0.78
"2019-02-15",1,3.71
"2019-02-15",2,3.24
"2019-02-15",3,4.44
"2019-02-16",1,5.57
"2019-02-16",2,5.34
"2019-02-16",3,5.68
"2019-02-17",1,4.62
"2019-02-17",2,4.41
"2019-02-17",3,4.99
"2019-02-18",1,6.81
"2019-02-18",2,6.42
"2019-02-18",3,6.12
"2019-02-19",1,7.64
"2019-02-19",2,7.75
"2019-02-19",3,5.83
"2019-02-20",1,4.33
"2019-02-20",2,4.37
"2019-02-20",3,2.88
"2019-02-21",1,7.17
"2019-02-21",2,6.69
"2019-02-21",3,4.62
"2019-02-22",1,7.16
"2019-02-22",2,7.71
"2019-02-22",3,7.11
"2019-02-23",1,6.34
"2019-02-23",2,6.79
"2019-02-23",3,4.82
"2019-02-24",1,3.42
"2019-02-24",2,4.11
"2019-02-24",3,3.72
"2019-02-25",1,5.2
"2019-02-25",2,4.98
"2019-02-25",3,5.77
"2019-02-26",1,5.77
"2019-02-26",2,4.99
"2019-02-26",3,6.14
"2019-02-27",1,6.25
"2019-02-27",2,6.16
"2019-02-27",3,7.06
"2019-02-28",1,6.21
"2019-02-28",2,6.04
"2019-02-28",3,6.15
"2019-03-01",1,8.97
"2019-03-01",2,8.93
"2019-03-01",3,7.72
"2019-03-02",1,6.02
"2019-03-02",2,6.16
"2019-03-02",3,5
"2019-03-03",1,9.5
"2019-03-03",2,10.07
"2019-03-03",3,7.55
"2019-03-04",1,12.5
"2019-03-04",2,12.58
"2019-03-04",3,10.5
"2019-03-05",1,5.72
"2019-03-05",2,6.23
"2019-03-05",3,4.3
"2019-03-06",1,8.73
"2019-03-06",2,8.8
"2019-03-06",3,6.82
"2019-03-07",1,10.74
"2019-03-07",2,10.73
"2019-03-07",3,9.6
"2019-03-08",1,7.66
"2019-03-08",2,7.76
"2019-03-08",3,6.07
"2019-03-09",1,7.98
"2019-03-09",2,8.04
"2019-03-09",3,6.88
"2019-03-10",1,8.25
"2019-03-10",2,8.22
"2019-03-10",3,7.49
"2019-03-11",1,4.82
"2019-03-11",2,4.97
"2019-03-11",3,3.25
"2019-03-12",1,3.74
"2019-03-12",2,4.18
"2019-03-12",3,1.74
"2019-03-13",1,4.93
"2019-03-13",2,5.44
"2019-03-13",3,3.87
"2019-03-14",1,7.03
"2019-03-14",2,7.25
"2019-03-14",3,5.18
"2019-03-15",1,7.29
"2019-03-15",2,7.81
"2019-03-15",3,6.07
"2019-03-16",1,9.81
"2019-03-16",2,9.67
"2019-03-16",3,8.81
"2019-03-17",1,10.07
"2019-03-17",2,10.46
"2019-03-17",3,8.53
"2019-03-18",1,2.88
"2019-03-18",2,3.54
"2019-03-18",3,1.75
"2019-03-19",1,0.46
"2019-03-19",2,0.77
"2019-03-19",3,0.63
"2019-03-20",1,5.57
"2019-03-20",2,6.17
"2019-03-20",3,3.22
"2019-03-21",1,6.76
