"date","ID_1","t2m","year","month_of_year","week_of_year","anomaly.t2m","mean.t2m"
2015-09-23,2,11.17,2015,9,38,-1.13,12.3
2015-09-24,2,11.76,2015,9,38,-0.54,12.3
2015-09-25,2,11.36,2015,9,38,-0.94,12.3
2015-09-26,2,7.8,2015,9,39,-4.35,12.15
2015-09-27,2,9.11,2015,9,39,-3.04,12.15
2015-09-28,2,9.21,2015,9,39,-2.94,12.15
2015-09-29,2,9.12,2015,9,39,-3.03,12.15
2015-09-30,2,9.78,2015,9,39,-2.37,12.15
2015-10-01,2,9.67,2015,10,39,-2.48,12.15
2015-10-02,2,7.49,2015,10,39,-4.66,12.15
2015-10-03,2,8.21,2015,10,40,-3.64,11.85
2015-10-04,2,8.33,2015,10,40,-3.52,11.85
2015-10-05,2,10.68,2015,10,40,-1.17,11.85
2015-10-06,2,14.1,2015,10,40,2.25,11.85
2015-10-07,2,15.27,2015,10,40,3.42,11.85
2015-10-08,2,12.77,2015,10,40,0.92,11.85
2015-10-09,2,8.5,2015,10,40,-3.35,11.85
2015-10-10,2,10.78,2015,10,41,0.3,10.48
2015-10-11,2,7.4,2015,10,41,-3.08,10.48
2015-10-12,2,5.36,2015,10,41,-5.12,10.48
2015-10-13,2,4.25,2015,10,41,-6.23,10.48
2015-10-14,2,3.62,2015,10,41,-6.86,10.48
2015-10-15,2,3.63,2015,10,41,-6.85,10.48
2015-10-16,2,6.4,2015,10,41,-4.08,10.48
2015-10-17,2,7.97,2015,10,42,-3.28,11.25
2015-10-18,2,7.41,2015,10,42,-3.84,11.25
2015-10-19,2,9.46,2015,10,42,-1.79,11.25
2015-10-20,2,8.89,2015,10,42,-2.36,11.25
2015-10-21,2,7,2015,10,42,-4.25,11.25
2015-10-22,2,10.62,2015,10,42,-0.63,11.25
2015-10-23,2,10.72,2015,10,42,-0.53,11.25
2015-10-24,2,10.88,2015,10,43,0.07,10.81
2015-10-25,2,10.81,2015,10,43,0,10.81
2015-10-26,2,8,2015,10,43,-2.81,10.81
2015-10-27,2,8.86,2015,10,43,-1.95,10.81
2015-10-28,2,11.12,2015,10,43,0.31,10.81
2015-10-29,2,10.5,2015,10,43,-0.31,10.81
2015-10-30,2,8.68,2015,10,43,-2.13,10.81
2015-10-31,2,7.95,2015,10,44,-0.97,8.92
2015-11-01,2,6.58,2015,11,44,-2.34,8.92
2015-11-02,2,6.61,2015,11,44,-2.31,8.92
2015-11-03,2,5.43,2015,11,44,-3.49,8.92
2015-11-04,2,12.09,2015,11,44,3.17,8.92
2015-11-05,2,12.21,2015,11,44,3.29,8.92
2015-11-06,2,14.6,2015,11,44,5.68,8.92
2015-11-07,2,16.92,2015,11,45,8.37,8.55
2015-11-08,2,13.82,2015,11,45,5.27,8.55
2015-11-09,2,16.87,2015,11,45,8.32,8.55
2015-11-10,2,13.64,2015,11,45,5.09,8.55
2015-11-11,2,12.53,2015,11,45,3.98,8.55
2015-11-12,2,12.45,2015,11,45,3.9,8.55
2015-11-13,2,13.44,2015,11,45,4.89,8.55
2015-11-14,2,8.06,2015,11,46,1.02,7.04
2015-11-15,2,12.12,2015,11,46,5.08,7.04
2015-11-16,2,12.92,2015,11,46,5.88,7.04
2015-11-17,2,12.43,2015,11,46,5.39,7.04
2015-11-18,2,14.36,2015,11,46,7.32,7.04
2015-11-19,2,13.41,2015,11,46,6.37,7.04
2015-11-20,2,9.89,2015,11,46,2.85,7.04
2015-11-21,2,5.65,2015,11,47,0.37,5.28
2015-11-22,2,3.12,2015,11,47,-2.16,5.28
2015-11-23,2,0.76,2015,11,47,-4.52,5.28
2015-11-24,2,2.27,2015,11,47,-3.01,5.28
2015-11-25,2,6.27,2015,11,47,0.99,5.28
2015-11-26,2,4.84,2015,11,47,-0.44,5.28
2015-11-27,2,2.39,2015,11,47,-2.89,5.28
2015-11-28,2,5.55,2015,11,48,0.1,5.45
2015-11-29,2,7.81,2015,11,48,2.36,5.45
2015-11-30,2,10.76,2015,11,48,5.31,5.45
2015-12-01,2,11.98,2015,12,48,6.53,5.45
2015-12-02,2,11.16,2015,12,48,5.71,5.45
2015-12-03,2,9.55,2015,12,48,4.1,5.45
2015-12-04,2,8.93,2015,12,48,3.48,5.45
2015-12-05,2,7.49,2015,12,49,2.84,4.65
2015-12-06,2,6.78,2015,12,49,2.13,4.65
2015-12-07,2,11.12,2015,12,49,6.47,4.65
2015-12-08,2,9.06,2015,12,49,4.41,4.65
2015-12-09,2,8.65,2015,12,49,4,4.65
2015-12-10,2,5.62,2015,12,49,0.97,4.65
2015-12-11,2,4.81,2015,12,49,0.16,4.65
2015-12-12,2,7.53,2015,12,50,2.61,4.92
2015-12-13,2,10.3,2015,12,50,5.38,4.92
2015-12-14,2,8.05,2015,12,50,3.13,4.92
2015-12-15,2,5.83,2015,12,50,0.91,4.92
2015-12-16,2,10,2015,12,50,5.08,4.92
2015-12-17,2,13.03,2015,12,50,8.11,4.92
2015-12-18,2,13.02,2015,12,50,8.1,4.92
2015-12-19,2,11.6,2015,12,51,5.21,6.39
2015-12-20,2,11.68,2015,12,51,5.29,6.39
2015-12-21,2,11.25,2015,12,51,4.86,6.39
2015-12-22,2,11.45,2015,12,51,5.06,6.39
2015-12-23,2,12.44,2015,12,51,6.05,6.39
2015-12-24,2,7.81,2015,12,51,1.42,6.39
2015-12-25,2,8.48,2015,12,51,2.09,6.39
2015-12-26,2,13.5,2015,12,52,7.66,5.84
2015-12-27,2,10.42,2015,12,52,4.58,5.84
2015-12-28,2,8.32,2015,12,52,2.48,5.84
2015-12-29,2,7.67,2015,12,52,1.83,5.84
2015-12-30,2,6.77,2015,12,52,0.93,5.84
2015-12-31,2,8.02,2015,12,52,2.18,5.84
2016-01-01,2,7.4,2016,1,52,1.56,5.84
2016-01-02,2,6.49,2016,1,1,0.77,5.72
2016-01-03,2,8.29,2016,1,1,2.57,5.72
2016-01-04,2,5.47,2016,1,1,-0.25,5.72
2016-01-05,2,7.04,2016,1,1,1.32,5.72
2016-01-06,2,6.63,2016,1,1,0.91,5.72
2016-01-07,2,6.05,2016,1,1,0.33,5.72
2016-01-08,2,5.55,2016,1,1,-0.17,5.72
2016-01-09,2,4.52,2016,1,2,-1.21,5.73
2016-01-10,2,8.51,2016,1,2,2.78,5.73
2016-01-11,2,4.47,2016,1,2,-1.26,5.73
2016-01-12,2,5.91,2016,1,2,0.18,5.73
2016-01-13,2,5.78,2016,1,2,0.05,5.73
2016-01-14,2,2.91,2016,1,2,-2.82,5.73
2016-01-15,2,2.33,2016,1,2,-3.4,5.73
2016-01-16,2,2.06,2016,1,3,0.04,2.02
2016-01-17,2,1.66,2016,1,3,-0.36,2.02
2016-01-18,2,-2.96,2016,1,3,-4.97,2.02
2016-01-19,2,-4.58,2016,1,3,-6.6,2.02
2016-01-20,2,-1.58,2016,1,3,-3.6,2.02
2016-01-21,2,-0.36,2016,1,3,-2.38,2.02
2016-01-22,2,-0.78,2016,1,3,-2.8,2.02
2016-01-23,2,5.68,2016,1,4,3.14,2.54
2016-01-24,2,5.3,2016,1,4,2.76,2.54
2016-01-25,2,8.82,2016,1,4,6.28,2.54
2016-01-26,2,10.4,2016,1,4,7.86,2.54
2016-01-27,2,10.22,2016,1,4,7.68,2.54
2016-01-28,2,9.83,2016,1,4,7.29,2.54
2016-01-29,2,4.27,2016,1,4,1.73,2.54
2016-01-30,2,9.44,2016,1,5,5.65,3.79
2016-01-31,2,4.69,2016,1,5,0.9,3.79
2016-02-01,2,11.86,2016,2,5,8.07,3.79
2016-02-02,2,11.23,2016,2,5,7.44,3.79
2016-02-03,2,5.61,2016,2,5,1.82,3.79
2016-02-04,2,3.85,2016,2,5,0.06,3.79
2016-02-05,2,6.08,2016,2,5,2.29,3.79
2016-02-06,2,9.59,2016,2,6,6.46,3.13
2016-02-07,2,11.47,2016,2,6,8.34,3.13
2016-02-08,2,7.79,2016,2,6,4.66,3.13
2016-02-09,2,7.63,2016,2,6,4.5,3.13
2016-02-10,2,3.88,2016,2,6,0.75,3.13
2016-02-11,2,3.93,2016,2,6,0.8,3.13
2016-02-12,2,2.36,2016,2,6,-0.77,3.13
2016-02-13,2,0.11,2016,2,7,-3.25,3.36
2016-02-14,2,2.87,2016,2,7,-0.49,3.36
2016-02-15,2,2.18,2016,2,7,-1.18,3.36
2016-02-16,2,-0.64,2016,2,7,-4,3.36
2016-02-17,2,-2.46,2016,2,7,-5.82,3.36
2016-02-18,2,0.57,2016,2,7,-2.79,3.36
2016-02-19,2,1.77,2016,2,7,-1.59,3.36
2016-02-20,2,5.9,2016,2,8,1.7,4.2
2016-02-21,2,10.72,2016,2,8,6.52,4.2
2016-02-22,2,10.92,2016,2,8,6.72,4.2
2016-02-23,2,4.52,2016,2,8,0.32,4.2
2016-02-24,2,1.34,2016,2,8,-2.86,4.2
2016-02-25,2,-0.12,2016,2,8,-4.32,4.2
2016-02-26,2,1.75,2016,2,8,-2.45,4.2
2016-02-27,2,1.62,2016,2,9,-2.01,3.63
2016-02-28,2,1.23,2016,2,9,-2.4,3.63
2016-02-29,2,1.66,2016,2,9,-1.97,3.63
2016-03-01,2,-1.07,2016,3,9,-4.7,3.63
2016-03-02,2,8.32,2016,3,9,4.69,3.63
2016-03-03,2,3.45,2016,3,9,-0.18,3.63
2016-03-04,2,2.68,2016,3,9,-0.95,3.63
2016-03-05,2,-0.42,2016,3,10,-5.85,5.43
2016-03-06,2,2.89,2016,3,10,-2.54,5.43
2016-03-07,2,1.46,2016,3,10,-3.97,5.43
2016-03-08,2,0.28,2016,3,10,-5.15,5.43
2016-03-09,2,4.17,2016,3,10,-1.26,5.43
2016-03-10,2,3.08,2016,3,10,-2.35,5.43
2016-03-11,2,2.69,2016,3,10,-2.74,5.43
2016-03-12,2,2.52,2016,3,11,-3.35,5.87
2016-03-13,2,1.58,2016,3,11,-4.29,5.87
2016-03-14,2,2.23,2016,3,11,-3.64,5.87
2016-03-15,2,2.28,2016,3,11,-3.59,5.87
2016-03-16,2,4.74,2016,3,11,-1.13,5.87
2016-03-17,2,2.75,2016,3,11,-3.12,5.87
2016-03-18,2,3.08,2016,3,11,-2.79,5.87
2016-03-19,2,5.35,2016,3,12,0.61,4.74
2016-03-20,2,5.28,2016,3,12,0.54,4.74
2016-03-21,2,6.18,2016,3,12,1.44,4.74
2016-03-22,2,5.08,2016,3,12,0.34,4.74
2016-03-23,2,5.82,2016,3,12,1.08,4.74
2016-03-24,2,7.14,2016,3,12,2.4,4.74
2016-03-25,2,7.15,2016,3,12,2.41,4.74
2016-03-26,2,2.41,2016,3,13,-4.07,6.48
2016-03-27,2,10.67,2016,3,13,4.19,6.48
2016-03-28,2,8.97,2016,3,13,2.49,6.48
2016-03-29,2,6.38,2016,3,13,-0.1,6.48
2016-03-30,2,9.39,2016,3,13,2.91,6.48
2016-03-31,2,6.59,2016,3,13,0.11,6.48
2016-04-01,2,5.62,2016,4,13,-0.86,6.48
2016-04-02,2,7.83,2016,4,14,0.9,6.93
2016-04-03,2,12.82,2016,4,14,5.89,6.93
2016-04-04,2,13.52,2016,4,14,6.59,6.93
2016-04-05,2,9.6,2016,4,14,2.67,6.93
2016-04-06,2,7.74,2016,4,14,0.81,6.93
2016-04-07,2,6.65,2016,4,14,-0.28,6.93
2016-04-08,2,5.6,2016,4,14,-1.33,6.93
2016-04-09,2,5.32,2016,4,15,-2.27,7.59
2016-04-10,2,7.32,2016,4,15,-0.27,7.59
2016-04-11,2,10.44,2016,4,15,2.85,7.59
2016-04-12,2,10.64,2016,4,15,3.05,7.59
2016-04-13,2,6.58,2016,4,15,-1.01,7.59
2016-04-14,2,5.74,2016,4,15,-1.85,7.59
2016-04-15,2,9.93,2016,4,15,2.34,7.59
2016-04-16,2,10.47,2016,4,16,2.01,8.46
2016-04-17,2,4.55,2016,4,16,-3.91,8.46
2016-04-18,2,2.41,2016,4,16,-6.05,8.46
2016-04-19,2,8.15,2016,4,16,-0.31,8.46
2016-04-20,2,4.47,2016,4,16,-3.99,8.46
2016-04-21,2,7.26,2016,4,16,-1.2,8.46
2016-04-22,2,10.75,2016,4,16,2.29,8.46
2016-04-23,2,7.63,2016,4,17,-1.09,8.72
2016-04-24,2,3.36,2016,4,17,-5.36,8.72
2016-04-25,2,2.83,2016,4,17,-5.89,8.72
2016-04-26,2,2.92,2016,4,17,-5.8,8.72
2016-04-27,2,3.88,2016,4,17,-4.84,8.72
2016-04-28,2,2.34,2016,4,17,-6.38,8.72
2016-04-29,2,5.1,2016,4,17,-3.62,8.72
2016-04-30,2,6.52,2016,4,18,-2.35,8.87
2016-05-01,2,4.31,2016,5,18,-4.56,8.87
2016-05-02,2,4.63,2016,5,18,-4.24,8.87
2016-05-03,2,11.31,2016,5,18,2.44,8.87
2016-05-04,2,5.1,2016,5,18,-3.77,8.87
2016-05-05,2,8.06,2016,5,18,-0.81,8.87
2016-05-06,2,11.15,2016,5,18,2.28,8.87
2016-05-07,2,13.27,2016,5,19,2.35,10.92
2016-05-08,2,14.52,2016,5,19,3.6,10.92
2016-05-09,2,16.83,2016,5,19,5.91,10.92
2016-05-10,2,16.83,2016,5,19,5.91,10.92
2016-05-11,2,14.97,2016,5,19,4.05,10.92
2016-05-12,2,15.7,2016,5,19,4.78,10.92
2016-05-13,2,15.7,2016,5,19,4.78,10.92
2016-05-14,2,9.89,2016,5,20,-0.39,10.28
2016-05-15,2,6.43,2016,5,20,-3.85,10.28
2016-05-16,2,7.71,2016,5,20,-2.57,10.28
2016-05-17,2,9.09,2016,5,20,-1.19,10.28
2016-05-18,2,10.93,2016,5,20,0.65,10.28
2016-05-19,2,10.28,2016,5,20,0,10.28
2016-05-20,2,11.2,2016,5,20,0.92,10.28
2016-05-21,2,13.37,2016,5,21,1.65,11.72
2016-05-22,2,17.84,2016,5,21,6.12,11.72
2016-05-23,2,12.29,2016,5,21,0.57,11.72
2016-05-24,2,10.77,2016,5,21,-0.95,11.72
2016-05-25,2,9.17,2016,5,21,-2.55,11.72
2016-05-26,2,9.43,2016,5,21,-2.29,11.72
2016-05-27,2,13.96,2016,5,21,2.24,11.72
2016-05-28,2,14,2016,5,22,0.85,13.15
2016-05-29,2,14.55,2016,5,22,1.4,13.15
2016-05-30,2,14.66,2016,5,22,1.51,13.15
2016-05-31,2,14.23,2016,5,22,1.08,13.15
2016-06-01,2,14.46,2016,6,22,1.31,13.15
2016-06-02,2,14.84,2016,6,22,1.69,13.15
2016-06-03,2,12.14,2016,6,22,-1.01,13.15
2016-06-04,2,13.17,2016,6,23,-0.58,13.75
2016-06-05,2,14.71,2016,6,23,0.96,13.75
2016-06-06,2,14.84,2016,6,23,1.09,13.75
2016-06-07,2,17.77,2016,6,23,4.02,13.75
2016-06-08,2,16.23,2016,6,23,2.48,13.75
2016-06-09,2,12.51,2016,6,23,-1.24,13.75
2016-06-10,2,10.64,2016,6,23,-3.11,13.75
2016-06-11,2,15.89,2016,6,24,2.58,13.31
2016-06-12,2,15.4,2016,6,24,2.09,13.31
2016-06-13,2,15.14,2016,6,24,1.83,13.31
2016-06-14,2,13.66,2016,6,24,0.35,13.31
2016-06-15,2,13.14,2016,6,24,-0.17,13.31
2016-06-16,2,11.07,2016,6,24,-2.24,13.31
2016-06-17,2,12.92,2016,6,24,-0.39,13.31
2016-06-18,2,13.06,2016,6,25,-1.59,14.65
2016-06-19,2,12.1,2016,6,25,-2.55,14.65
2016-06-20,2,14.29,2016,6,25,-0.36,14.65
2016-06-21,2,15.53,2016,6,25,0.88,14.65
2016-06-22,2,14.71,2016,6,25,0.06,14.65
2016-06-23,2,20.39,2016,6,25,5.74,14.65
2016-06-24,2,19.08,2016,6,25,4.43,14.65
2016-06-25,2,14.94,2016,6,26,-0.14,15.08
2016-06-26,2,12.35,2016,6,26,-2.73,15.08
2016-06-27,2,13.24,2016,6,26,-1.84,15.08
2016-06-28,2,14.46,2016,6,26,-0.62,15.08
2016-06-29,2,14.72,2016,6,26,-0.36,15.08
2016-06-30,2,15.13,2016,6,26,0.05,15.08
2016-07-01,2,16.66,2016,7,26,1.58,15.08
2016-07-02,2,13.7,2016,7,27,-1.61,15.31
2016-07-03,2,12.24,2016,7,27,-3.07,15.31
2016-07-04,2,13.25,2016,7,27,-2.06,15.31
2016-07-05,2,15.87,2016,7,27,0.56,15.31
2016-07-06,2,13.16,2016,7,27,-2.15,15.31
2016-07-07,2,13.07,2016,7,27,-2.24,15.31
2016-07-08,2,16.26,2016,7,27,0.95,15.31
2016-07-09,2,16.93,2016,7,28,1.64,15.29
2016-07-10,2,18.31,2016,7,28,3.02,15.29
2016-07-11,2,18.12,2016,7,28,2.83,15.29
2016-07-12,2,15.53,2016,7,28,0.24,15.29
2016-07-13,2,12.8,2016,7,28,-2.49,15.29
2016-07-14,2,12.07,2016,7,28,-3.22,15.29
2016-07-15,2,11.29,2016,7,28,-4,15.29
2016-07-16,2,15.62,2016,7,29,-0.67,16.29
2016-07-17,2,17.75,2016,7,29,1.46,16.29
2016-07-18,2,17.09,2016,7,29,0.8,16.29
2016-07-19,2,18.08,2016,7,29,1.79,16.29
2016-07-20,2,21.72,2016,7,29,5.43,16.29
2016-07-21,2,19.16,2016,7,29,2.87,16.29
2016-07-22,2,17.83,2016,7,29,1.54,16.29
2016-07-23,2,18.3,2016,7,30,1.77,16.53
2016-07-24,2,16.99,2016,7,30,0.46,16.53
2016-07-25,2,17.5,2016,7,30,0.97,16.53
2016-07-26,2,15.33,2016,7,30,-1.2,16.53
2016-07-27,2,15.64,2016,7,30,-0.89,16.53
2016-07-28,2,17.71,2016,7,30,1.18,16.53
2016-07-29,2,16.3,2016,7,30,-0.23,16.53
2016-07-30,2,15.95,2016,7,31,-0.62,16.57
2016-07-31,2,15.95,2016,7,31,-0.62,16.57
2016-08-01,2,12.83,2016,8,31,-3.74,16.57
2016-08-02,2,14.51,2016,8,31,-2.06,16.57
2016-08-03,2,17.86,2016,8,31,1.29,16.57
2016-08-04,2,16.01,2016,8,31,-0.56,16.57
2016-08-05,2,14.45,2016,8,31,-2.12,16.57
2016-08-06,2,14.14,2016,8,32,-1.65,15.79
2016-08-07,2,13.53,2016,8,32,-2.26,15.79
2016-08-08,2,17.78,2016,8,32,1.99,15.79
2016-08-09,2,13.84,2016,8,32,-1.95,15.79
2016-08-10,2,11.72,2016,8,32,-4.07,15.79
2016-08-11,2,9.05,2016,8,32,-6.74,15.79
2016-08-12,2,15.69,2016,8,32,-0.1,15.79
2016-08-13,2,15.6,2016,8,33,0.53,15.07
2016-08-14,2,15.2,2016,8,33,0.13,15.07
2016-08-15,2,14.38,2016,8,33,-0.69,15.07
2016-08-16,2,14.2,2016,8,33,-0.87,15.07
2016-08-17,2,14.29,2016,8,33,-0.78,15.07
2016-08-18,2,15.47,2016,8,33,0.4,15.07
2016-08-19,2,16.11,2016,8,33,1.04,15.07
2016-08-20,2,16.26,2016,8,34,0.47,15.79
2016-08-21,2,15.6,2016,8,34,-0.19,15.79
2016-08-22,2,14.98,2016,8,34,-0.81,15.79
2016-08-23,2,14.29,2016,8,34,-1.5,15.79
2016-08-24,2,19.49,2016,8,34,3.7,15.79
2016-08-25,2,19.93,2016,8,34,4.14,15.79
2016-08-26,2,21.06,2016,8,34,5.27,15.79
2016-08-27,2,19.31,2016,8,35,4.27,15.04
2016-08-28,2,21.18,2016,8,35,6.14,15.04
2016-08-29,2,17.47,2016,8,35,2.43,15.04
2016-08-30,2,13.16,2016,8,35,-1.88,15.04
2016-08-31,2,13.7,2016,8,35,-1.34,15.04
2016-09-01,2,15.16,2016,9,35,0.12,15.04
2016-09-02,2,13.13,2016,9,35,-1.91,15.04
2016-09-03,2,14.65,2016,9,36,0.54,14.11
2016-09-04,2,18.2,2016,9,36,4.09,14.11
2016-09-05,2,16.26,2016,9,36,2.15,14.11
2016-09-06,2,16.74,2016,9,36,2.63,14.11
2016-09-07,2,16.14,2016,9,36,2.03,14.11
2016-09-08,2,16.22,2016,9,36,2.11,14.11
2016-09-09,2,14.35,2016,9,36,0.24,14.11
2016-09-10,2,14.17,2016,9,37,0.21,13.96
2016-09-11,2,17.95,2016,9,37,3.99,13.96
2016-09-12,2,18.11,2016,9,37,4.15,13.96
2016-09-13,2,19.74,2016,9,37,5.78,13.96
2016-09-14,2,20.85,2016,9,37,6.89,13.96
2016-09-15,2,19.12,2016,9,37,5.16,13.96
2016-09-16,2,15.95,2016,9,37,1.99,13.96
2016-09-17,2,15.38,2016,9,38,3.08,12.3
2016-09-18,2,16.85,2016,9,38,4.55,12.3
2016-09-19,2,14.57,2016,9,38,2.27,12.3
2016-09-20,2,13.18,2016,9,38,0.88,12.3
2016-09-21,2,12.85,2016,9,38,0.55,12.3
2016-09-22,2,12.23,2016,9,38,-0.07,12.3
2016-09-23,2,13.14,2016,9,38,0.84,12.3
2016-09-24,2,11.84,2016,9,39,-0.31,12.15
2016-09-25,2,14.19,2016,9,39,2.04,12.15
2016-09-26,2,11.49,2016,9,39,-0.66,12.15
2016-09-27,2,9.05,2016,9,39,-3.1,12.15
2016-09-28,2,16.32,2016,9,39,4.17,12.15
2016-09-29,2,16.06,2016,9,39,3.91,12.15
2016-09-30,2,13.91,2016,9,39,1.76,12.15
2016-10-01,2,12.91,2016,10,40,1.06,11.85
2016-10-02,2,10.76,2016,10,40,-1.09,11.85
2016-10-03,2,11.71,2016,10,40,-0.14,11.85
2016-10-04,2,11.17,2016,10,40,-0.68,11.85
2016-10-05,2,10.01,2016,10,40,-1.84,11.85
2016-10-06,2,6.4,2016,10,40,-5.45,11.85
2016-10-07,2,10.69,2016,10,40,-1.16,11.85
2016-10-08,2,9.87,2016,10,41,-0.61,10.48
2016-10-09,2,6.79,2016,10,41,-3.69,10.48
2016-10-10,2,7.02,2016,10,41,-3.46,10.48
2016-10-11,2,5.43,2016,10,41,-5.05,10.48
2016-10-12,2,8.73,2016,10,41,-1.75,10.48
2016-10-13,2,7.24,2016,10,41,-3.24,10.48
2016-10-14,2,8.3,2016,10,41,-2.18,10.48
2016-10-15,2,9.99,2016,10,42,-1.26,11.25
2016-10-16,2,11.35,2016,10,42,0.1,11.25
2016-10-17,2,12.43,2016,10,42,1.18,11.25
2016-10-18,2,10.55,2016,10,42,-0.7,11.25
2016-10-19,2,9,2016,10,42,-2.25,11.25
2016-10-20,2,8.07,2016,10,42,-3.18,11.25
2016-10-21,2,6.38,2016,10,42,-4.87,11.25
2016-10-22,2,7.87,2016,10,43,-2.94,10.81
2016-10-23,2,3.9,2016,10,43,-6.91,10.81
2016-10-24,2,6.47,2016,10,43,-4.34,10.81
2016-10-25,2,9.48,2016,10,43,-1.33,10.81
2016-10-26,2,6.59,2016,10,43,-4.22,10.81
2016-10-27,2,9.32,2016,10,43,-1.49,10.81
2016-10-28,2,12.17,2016,10,43,1.36,10.81
2016-10-29,2,12.33,2016,10,44,3.41,8.92
2016-10-30,2,7.89,2016,10,44,-1.03,8.92
2016-10-31,2,8.77,2016,10,44,-0.15,8.92
2016-11-01,2,7.22,2016,11,44,-1.7,8.92
2016-11-02,2,8.28,2016,11,44,-0.64,8.92
2016-11-03,2,6.57,2016,11,44,-2.35,8.92
2016-11-04,2,6.05,2016,11,44,-2.87,8.92
2016-11-05,2,7.21,2016,11,45,-1.34,8.55
2016-11-06,2,6.06,2016,11,45,-2.49,8.55
2016-11-07,2,5.69,2016,11,45,-2.86,8.55
2016-11-08,2,2.75,2016,11,45,-5.8,8.55
2016-11-09,2,2.67,2016,11,45,-5.88,8.55
2016-11-10,2,5.42,2016,11,45,-3.13,8.55
2016-11-11,2,5.79,2016,11,45,-2.76,8.55
2016-11-12,2,0.3,2016,11,46,-6.74,7.04
2016-11-13,2,4.53,2016,11,46,-2.51,7.04
2016-11-14,2,2.99,2016,11,46,-4.05,7.04
2016-11-15,2,7.32,2016,11,46,0.28,7.04
2016-11-16,2,12.24,2016,11,46,5.2,7.04
2016-11-17,2,10.55,2016,11,46,3.51,7.04
2016-11-18,2,9.73,2016,11,46,2.69,7.04
2016-11-19,2,5.21,2016,11,47,-0.07,5.28
2016-11-20,2,6.37,2016,11,47,1.09,5.28
2016-11-21,2,10.52,2016,11,47,5.24,5.28
2016-11-22,2,12.17,2016,11,47,6.89,5.28
2016-11-23,2,7.22,2016,11,47,1.94,5.28
2016-11-24,2,8.93,2016,11,47,3.65,5.28
2016-11-25,2,5.05,2016,11,47,-0.23,5.28
2016-11-26,2,2.89,2016,11,48,-2.56,5.45
2016-11-27,2,1.47,2016,11,48,-3.98,5.45
2016-11-28,2,3.87,2016,11,48,-1.58,5.45
2016-11-29,2,-1.41,2016,11,48,-6.86,5.45
2016-11-30,2,-3.34,2016,11,48,-8.79,5.45
2016-12-01,2,1.49,2016,12,48,-3.96,5.45
2016-12-02,2,6.48,2016,12,48,1.03,5.45
2016-12-03,2,2.78,2016,12,49,-1.87,4.65
2016-12-04,2,-1.24,2016,12,49,-5.89,4.65
2016-12-05,2,-1.5,2016,12,49,-6.15,4.65
2016-12-06,2,-0.51,2016,12,49,-5.16,4.65
2016-12-07,2,3.6,2016,12,49,-1.05,4.65
2016-12-08,2,7,2016,12,49,2.35,4.65
2016-12-09,2,8.53,2016,12,49,3.88,4.65
2016-12-10,2,6.64,2016,12,50,1.72,4.92
2016-12-11,2,9.48,2016,12,50,4.56,4.92
2016-12-12,2,6.18,2016,12,50,1.26,4.92
2016-12-13,2,5.32,2016,12,50,0.4,4.92
2016-12-14,2,7.3,2016,12,50,2.38,4.92
2016-12-15,2,4.53,2016,12,50,-0.39,4.92
2016-12-16,2,4.93,2016,12,50,0.01,4.92
2016-12-17,2,4.4,2016,12,51,-1.99,6.39
2016-12-18,2,6.15,2016,12,51,-0.24,6.39
2016-12-19,2,5.98,2016,12,51,-0.41,6.39
2016-12-20,2,1.66,2016,12,51,-4.73,6.39
2016-12-21,2,1.42,2016,12,51,-4.97,6.39
2016-12-22,2,5.55,2016,12,51,-0.84,6.39
2016-12-23,2,4.47,2016,12,51,-1.92,6.39
2016-12-24,2,7.05,2016,12,52,1.21,5.84
2016-12-25,2,8.62,2016,12,52,2.78,5.84
2016-12-26,2,10.8,2016,12,52,4.96,5.84
2016-12-27,2,3.92,2016,12,52,-1.92,5.84
2016-12-28,2,0.63,2016,12,52,-5.21,5.84
2016-12-29,2,-1.35,2016,12,52,-7.19,5.84
2016-12-30,2,-2.89,2016,12,52,-8.73,5.84
2016-12-31,2,-1.15,2016,12,1,-6.87,5.72
2017-01-01,2,-1.84,2017,1,1,-7.56,5.72
2017-01-02,2,0.46,2017,1,1,-5.26,5.72
2017-01-03,2,0.81,2017,1,1,-4.91,5.72
2017-01-04,2,4.1,2017,1,1,-1.62,5.72
2017-01-05,2,2.59,2017,1,1,-3.13,5.72
2017-01-06,2,-2.95,2017,1,1,-8.67,5.72
2017-01-07,2,-1.95,2017,1,2,-7.68,5.73
2017-01-08,2,2.43,2017,1,2,-3.3,5.73
2017-01-09,2,3.93,2017,1,2,-1.8,5.73
2017-01-10,2,5.84,2017,1,2,0.11,5.73
2017-01-11,2,5.25,2017,1,2,-0.48,5.73
2017-01-12,2,5.52,2017,1,2,-0.21,5.73
2017-01-13,2,1.93,2017,1,2,-3.8,5.73
2017-01-14,2,3.15,2017,1,3,1.13,2.02
2017-01-15,2,1.35,2017,1,3,-0.66,2.02
2017-01-16,2,0.83,2017,1,3,-1.19,2.02
2017-01-17,2,-1.19,2017,1,3,-3.21,2.02
2017-01-18,2,-3.56,2017,1,3,-5.58,2.02
2017-01-19,2,-3.17,2017,1,3,-5.19,2.02
2017-01-20,2,-2.62,2017,1,3,-4.63,2.02
2017-01-21,2,-1.46,2017,1,4,-4,2.54
2017-01-22,2,-3.59,2017,1,4,-6.13,2.54
2017-01-23,2,-1.48,2017,1,4,-4.02,2.54
